type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-10-13 03:23:33,-33.91794256,151.22856008,4.74,33.982,22.186,1.221,211,45,48,,
T,2023-10-13 03:23:34,-33.91795078,151.22855578,4.44,34.015,22.186,1.133,221,44,48,,
T,2023-10-13 03:23:35,-33.91795898,151.22854859,4.33,34.017,22.186,1.208,228,44,48,,
T,2023-10-13 03:23:36,-33.91796660,151.22853972,3.91,34.102,22.186,1.248,226,44,48,,
T,2023-10-13 03:23:37,-33.91797395,151.22853267,3.35,34.262,22.186,1.129,226,44,48,,
T,2023-10-13 03:23:38,-33.91798041,151.22852908,3.10,34.381,22.186,0.939,210,44,48,,
T,2023-10-13 03:23:39,-33.91799007,151.22853060,3.04,34.706,22.186,0.634,198,43,48,,
T,2023-10-13 03:23:40,-33.91800060,151.22852654,3.01,34.283,22.186,0.806,192,43,48,,
T,2023-10-13 03:23:41,-33.91801365,151.22852173,3.10,33.826,22.186,1.039,190,43,48,,
T,2023-10-13 03:23:42,-33.91802850,151.22851696,3.13,33.777,22.185,1.050,191,43,48,,
T,2023-10-13 03:23:43,-33.91804073,151.22851216,3.10,33.857,22.185,0.856,189,42,48,,
T,2023-10-13 03:23:44,-33.91805080,151.22851040,3.10,34.116,22.185,0.987,180,42,48,,
T,2023-10-13 03:23:45,-33.91806166,151.22850810,3.02,34.277,22.185,1.180,191,42,48,,
T,2023-10-13 03:23:46,-33.91807222,151.22850638,2.88,34.488,22.185,1.094,182,43,48,,
T,2023-10-13 03:23:47,-33.91808322,151.22850420,2.86,34.722,22.185,1.000,185,43,48,,
T,2023-10-13 03:23:48,-33.91809442,151.22849853,2.81,35.150,22.185,0.816,189,44,48,,
T,2023-10-13 03:23:49,-33.91810512,151.22849469,3.07,35.424,22.185,0.861,195,45,48,,
T,2023-10-13 03:23:50,-33.91811606,151.22848943,3.41,35.790,22.185,1.100,189,45,48,,
T,2023-10-13 03:23:51,-33.91812793,151.22848196,3.82,36.179,22.185,0.858,188,45,48,,
T,2023-10-13 03:23:52,-33.91813977,151.22847564,3.98,36.493,22.185,0.754,184,44,48,,
T,2023-10-13 03:23:53,-33.91815181,151.22846966,4.16,36.600,22.185,0.829,190,44,48,,
T,2023-10-13 03:23:54,-33.91816300,151.22846960,4.08,36.571,22.185,0.666,190,44,48,,
T,2023-10-13 03:23:55,-33.91817516,151.22846794,4.06,36.558,22.185,0.888,194,45,48,,
T,2023-10-13 03:23:56,-33.91818829,151.22846295,3.93,36.481,22.185,1.169,211,45,48,,
T,2023-10-13 03:23:57,-33.91820044,151.22845557,3.99,36.532,22.185,1.013,214,45,48,,
T,2023-10-13 03:23:58,-33.91821083,151.22844775,3.91,36.628,22.185,1.015,220,46,48,,
T,2023-10-13 03:23:59,-33.91821927,151.22844018,3.83,36.693,22.185,1.026,217,46,48,,
T,2023-10-13 03:24:00,-33.91822837,151.22843575,3.59,36.804,22.185,0.958,206,45,48,,
T,2023-10-13 03:24:01,-33.91823799,151.22843376,3.56,36.985,22.185,0.959,198,45,48,,
T,2023-10-13 03:24:02,-33.91824851,151.22843354,3.38,37.039,22.185,0.985,180,46,48,,
T,2023-10-13 03:24:03,-33.91825987,151.22843608,3.47,37.248,22.185,1.177,179,45,48,,
T,2023-10-13 03:24:04,-33.91827172,151.22843684,3.75,37.465,22.185,0.987,182,45,48,,
T,2023-10-13 03:24:05,-33.91828366,151.22843654,3.94,37.716,22.185,0.959,183,44,48,,
T,2023-10-13 03:24:06,-33.91829520,151.22843678,4.03,37.863,22.184,1.110,186,45,48,,
T,2023-10-13 03:24:07,-33.91830648,151.22843606,4.36,38.016,22.184,1.063,188,47,48,,
T,2023-10-13 03:24:08,-33.91831486,151.22843435,4.55,38.028,22.184,0.960,198,47,48,,
T,2023-10-13 03:24:09,-33.91832442,151.22843094,4.57,38.045,22.184,1.039,221,46,48,,
T,2023-10-13 03:24:10,-33.91833448,151.22842679,4.87,37.936,22.184,1.081,192,46,48,,
T,2023-10-13 03:24:11,-33.91834550,151.22842286,4.70,37.883,22.184,1.045,185,47,48,,
T,2023-10-13 03:24:12,-33.91835607,151.22841924,4.70,37.732,22.184,0.829,191,47,48,,
T,2023-10-13 03:24:13,-33.91836688,151.22841552,4.70,37.654,22.184,0.822,192,47,48,,
T,2023-10-13 03:24:14,-33.91837561,151.22841114,4.70,37.627,22.184,1.006,202,47,48,,
T,2023-10-13 03:24:15,-33.91838437,151.22840816,4.70,37.554,22.184,1.048,182,47,48,,
T,2023-10-13 03:24:16,-33.91839230,151.22840637,4.70,37.410,22.184,0.748,180,46,48,,
T,2023-10-13 03:24:17,-33.91840129,151.22840354,4.70,37.301,22.184,0.833,177,47,48,,
T,2023-10-13 03:24:18,-33.91841151,151.22840193,4.70,37.231,22.184,1.197,173,47,48,,
T,2023-10-13 03:24:19,-33.91842085,151.22840052,4.70,37.204,22.184,1.156,174,47,48,,
T,2023-10-13 03:24:20,-33.91842948,151.22839871,4.70,37.335,22.184,0.705,179,47,48,,
T,2023-10-13 03:24:21,-33.91843799,151.22839545,4.70,37.243,22.184,0.641,196,47,48,,
T,2023-10-13 03:24:22,-33.91844776,151.22839132,4.70,37.391,22.184,0.967,188,47,48,,
T,2023-10-13 03:24:23,-33.91845982,151.22838755,4.70,37.514,22.184,1.171,197,46,48,,
T,2023-10-13 03:24:24,-33.91847041,151.22838481,4.70,37.699,22.184,1.180,199,46,48,,
T,2023-10-13 03:24:25,-33.91848249,151.22838006,4.70,37.748,22.184,1.101,200,46,48,,
T,2023-10-13 03:24:26,-33.91849401,151.22837526,4.85,37.797,22.184,0.989,197,46,48,,
T,2023-10-13 03:24:27,-33.91850395,151.22837267,4.54,37.785,22.184,1.115,196,46,48,,
T,2023-10-13 03:24:28,-33.91851500,151.22837093,4.23,37.822,22.184,1.115,188,45,48,,
T,2023-10-13 03:24:29,-33.91852753,151.22836812,4.37,37.894,22.184,1.228,185,45,48,,
T,2023-10-13 03:24:30,-33.91853800,151.22836729,4.71,37.945,22.184,1.021,168,45,48,,
T,2023-10-13 03:24:31,-33.91854802,151.22836525,4.97,37.977,22.184,0.801,174,46,48,,
T,2023-10-13 03:24:32,-33.91855764,151.22836198,4.70,37.999,22.183,0.760,176,46,48,,
T,2023-10-13 03:24:33,-33.91856715,151.22835834,4.70,37.981,22.183,0.977,203,46,48,,
T,2023-10-13 03:24:34,-33.91857607,151.22835736,4.70,38.015,22.183,1.085,184,46,48,,
T,2023-10-13 03:24:35,-33.91858586,151.22836050,4.77,37.983,22.183,1.121,147,46,48,,
T,2023-10-13 03:24:36,-33.91859641,151.22836638,4.69,37.919,22.183,1.186,142,46,48,,
T,2023-10-13 03:24:37,-33.91860747,151.22837139,4.54,37.958,22.183,1.126,161,46,48,,
T,2023-10-13 03:24:38,-33.91861795,151.22837585,4.77,37.833,22.183,1.141,159,47,48,,
T,2023-10-13 03:24:39,-33.91862639,151.22837877,4.88,37.592,22.183,0.807,163,47,48,,
T,2023-10-13 03:24:40,-33.91863560,151.22837793,4.70,37.505,22.183,0.931,198,46,48,,
T,2023-10-13 03:24:41,-33.91864644,151.22837384,4.69,37.523,22.183,1.425,201,47,48,,
T,2023-10-13 03:24:42,-33.91865761,151.22836835,4.75,37.535,22.183,1.274,204,47,48,,
T,2023-10-13 03:24:43,-33.91866833,151.22836322,4.66,37.557,22.183,1.179,208,47,49,,
T,2023-10-13 03:24:44,-33.91867747,151.22835653,4.66,37.537,22.183,0.956,211,48,49,,
T,2023-10-13 03:24:45,-33.91868470,151.22835294,4.96,37.566,22.183,0.772,214,48,49,,
T,2023-10-13 03:24:46,-33.91869207,151.22834927,4.70,37.572,22.183,0.940,214,48,49,,
T,2023-10-13 03:24:47,-33.91870107,151.22834524,4.70,37.673,22.183,1.051,203,48,49,,
T,2023-10-13 03:24:48,-33.91871026,151.22834249,4.70,37.664,22.183,0.878,197,48,49,,
T,2023-10-13 03:24:49,-33.91872179,151.22833813,4.70,37.717,22.183,1.023,203,48,49,,
T,2023-10-13 03:24:50,-33.91873234,151.22833292,4.70,37.784,22.183,1.111,174,48,49,,
T,2023-10-13 03:24:51,-33.91873957,151.22833078,4.70,37.729,22.183,0.893,184,48,49,,
T,2023-10-13 03:24:52,-33.91874822,151.22832770,4.70,37.688,22.183,1.083,209,48,49,,
T,2023-10-13 03:24:53,-33.91875621,151.22832440,4.70,37.665,22.183,1.076,161,48,49,,
T,2023-10-13 03:24:54,-33.91876414,151.22832231,4.70,37.553,22.183,1.098,170,48,49,,
T,2023-10-13 03:24:55,-33.91877225,151.22832057,4.70,37.507,22.183,1.060,171,48,49,,
T,2023-10-13 03:24:56,-33.91878161,151.22831719,4.70,37.433,22.183,0.831,181,48,49,,
T,2023-10-13 03:24:57,-33.91879229,151.22831229,4.70,37.403,22.183,0.832,201,48,49,,
T,2023-10-13 03:24:58,-33.91880454,151.22830650,4.70,37.309,22.183,1.429,190,47,49,,
T,2023-10-13 03:24:59,-33.91881815,151.22830222,4.70,37.287,22.182,1.640,194,46,49,,
T,2023-10-13 03:25:00,-33.91883027,151.22829752,4.70,37.255,22.182,1.383,186,46,49,,
T,2023-10-13 03:25:01,-33.91884216,151.22829231,4.88,37.202,22.182,1.337,211,47,49,,
T,2023-10-13 03:25:02,-33.91885323,151.22828669,4.63,37.156,22.182,1.235,201,48,49,,
T,2023-10-13 03:25:03,-33.91886309,151.22828286,4.54,37.116,22.182,1.036,191,48,49,,
T,2023-10-13 03:25:04,-33.91887215,151.22828036,4.39,37.121,22.182,0.756,188,48,49,,
T,2023-10-13 03:25:05,-33.91888252,151.22827795,4.32,37.088,22.182,0.915,186,48,49,,
T,2023-10-13 03:25:06,-33.91889310,151.22827703,4.61,36.989,22.182,1.120,171,48,49,,
T,2023-10-13 03:25:07,-33.91890319,151.22827564,4.85,36.931,22.182,1.114,167,48,49,,
T,2023-10-13 03:25:08,-33.91891308,151.22827482,4.83,36.787,22.182,1.204,180,48,49,,
T,2023-10-13 03:25:09,-33.91892202,151.22827343,4.85,36.649,22.182,1.137,195,46,49,,
T,2023-10-13 03:25:10,-33.91892978,151.22827062,4.82,36.595,22.182,1.369,188,46,49,,
T,2023-10-13 03:25:11,-33.91893714,151.22826868,4.55,36.528,22.182,1.076,188,47,49,,
T,2023-10-13 03:25:12,-33.91894570,151.22826738,4.32,36.496,22.182,0.862,191,48,49,,
T,2023-10-13 03:25:13,-33.91895420,151.22826404,4.41,36.712,22.182,1.024,195,48,49,,
T,2023-10-13 03:25:14,-33.91896282,151.22825897,4.46,36.968,22.182,1.006,201,48,49,,
T,2023-10-13 03:25:15,-33.91896960,151.22825639,4.59,37.262,22.182,1.149,199,48,49,,
T,2023-10-13 03:25:16,-33.91897728,151.22825534,4.68,37.388,22.182,1.313,187,47,49,,
T,2023-10-13 03:25:17,-33.91898680,151.22825462,4.88,37.344,22.182,1.157,180,48,49,,
T,2023-10-13 03:25:18,-33.91899641,151.22825562,4.94,37.247,22.182,1.090,164,48,49,,
T,2023-10-13 03:25:19,-33.91900558,151.22825853,4.70,37.095,22.182,0.811,159,47,49,,
T,2023-10-13 03:25:20,-33.91901320,151.22826233,4.70,36.830,22.182,0.740,140,47,49,,
T,2023-10-13 03:25:21,-33.91902194,151.22826818,4.70,36.658,22.182,1.033,141,48,49,,
T,2023-10-13 03:25:22,-33.91903202,151.22827584,4.70,36.500,22.182,1.135,145,48,49,,
T,2023-10-13 03:25:23,-33.91904394,151.22828258,4.70,36.241,22.182,1.137,146,48,49,,
T,2023-10-13 03:25:24,-33.91905477,151.22828886,4.70,36.290,22.181,1.218,148,48,49,,
T,2023-10-13 03:25:25,-33.91906629,151.22829422,4.70,36.124,22.181,1.187,140,48,49,,
T,2023-10-13 03:25:26,-33.91907627,151.22830181,4.81,36.093,22.181,0.891,138,47,49,,
T,2023-10-13 03:25:27,-33.91908770,151.22830847,4.89,35.736,22.181,0.800,131,47,49,,
T,2023-10-13 03:25:28,-33.91909664,151.22831413,4.71,35.545,22.181,0.927,124,46,49,,
T,2023-10-13 03:25:29,-33.91910351,151.22832172,4.63,35.688,22.181,1.312,125,46,49,,
T,2023-10-13 03:28:58,-33.91895968,151.22759770,4.90,29.559,22.183,0.000,,47,49,,
T,2023-10-13 03:28:59,-33.91895968,151.22759770,4.90,29.559,22.183,0.000,,47,49,,
T,2023-10-13 03:29:00,-33.91895968,151.22759770,4.90,29.559,22.183,0.000,,47,49,,
T,2023-10-13 03:29:01,-33.91895968,151.22759770,4.90,29.559,22.183,0.000,,47,49,,
T,2023-10-13 03:29:02,-33.91895968,151.22759770,4.90,29.559,22.183,0.000,,47,49,,
T,2023-10-13 03:29:03,-33.91895968,151.22759770,4.90,29.559,22.183,0.000,,47,49,,
T,2023-10-13 03:29:04,-33.91895968,151.22759770,4.90,29.559,22.183,0.000,,47,49,,
T,2023-10-13 03:29:05,-33.91895968,151.22759770,4.90,29.559,22.183,0.000,,47,49,,
T,2023-10-13 03:29:06,-33.91895968,151.22759770,4.90,29.559,22.183,0.000,,47,49,,
T,2023-10-13 03:29:07,-33.91895968,151.22759770,4.90,29.559,22.183,0.000,,47,49,,
T,2023-10-13 03:29:08,-33.91895968,151.22759770,4.90,29.559,22.183,0.000,,47,49,,
T,2023-10-13 03:29:09,-33.91895968,151.22759770,4.90,29.559,22.183,0.000,,47,49,,
T,2023-10-13 03:29:10,-33.91895968,151.22759770,4.90,29.559,22.183,0.000,,47,49,,
T,2023-10-13 03:29:11,-33.91896431,151.22760730,4.70,30.075,22.183,0.695,279,47,49,,
T,2023-10-13 03:29:12,-33.91896740,151.22761949,4.67,31.210,22.183,0.668,279,47,49,,
T,2023-10-13 03:29:13,-33.91897319,151.22763352,4.24,32.181,22.183,0.774,92,47,49,,
T,2023-10-13 03:29:14,-33.91897802,151.22764537,3.25,32.181,22.183,0.542,92,47,49,,
T,2023-10-13 03:29:15,-33.91897885,151.22765283,3.93,32.181,22.183,0.379,92,47,49,,
T,2023-10-13 03:29:16,-33.91897911,151.22765858,4.18,32.181,22.183,0.265,92,47,49,,
T,2023-10-13 03:29:17,-33.91898363,151.22766501,4.36,32.181,22.183,0.186,92,47,49,,
T,2023-10-13 03:29:18,-33.91898691,151.22767435,4.54,32.181,22.183,0.130,92,47,49,,
T,2023-10-13 03:29:19,-33.91898718,151.22768067,4.95,32.181,22.183,0.091,92,47,49,,
T,2023-10-13 03:29:20,-33.91898654,151.22768698,4.70,32.181,22.183,0.064,92,47,49,,
T,2023-10-13 03:29:21,-33.91898571,151.22769315,4.70,32.181,22.183,0.045,92,47,49,,
T,2023-10-13 03:29:22,-33.91898666,151.22769691,4.90,32.181,22.183,0.031,92,47,49,,
T,2023-10-13 03:29:23,-33.91898666,151.22769691,4.90,32.181,22.183,0.022,92,47,49,,
T,2023-10-13 03:29:24,-33.91898666,151.22769691,4.90,32.181,22.183,0.015,92,47,49,,
T,2023-10-13 03:29:25,-33.91898666,151.22769691,4.90,32.181,22.183,0.011,92,47,49,,
T,2023-10-13 03:29:26,-33.91898260,151.22769407,4.70,32.181,22.183,0.007,92,47,49,,
T,2023-10-13 03:29:27,-33.91898277,151.22769684,4.70,32.181,22.183,0.005,92,47,49,,
T,2023-10-13 03:29:28,-33.91898493,151.22770134,4.70,32.181,22.183,0.004,92,47,49,,
T,2023-10-13 03:29:29,-33.91898840,151.22771110,4.70,32.181,22.183,0.003,92,47,49,,
T,2023-10-13 03:29:30,-33.91899397,151.22772103,4.70,32.984,22.183,0.441,106,47,49,,
T,2023-10-13 03:29:31,-33.91899692,151.22772936,4.70,33.742,22.183,0.696,100,47,49,,
T,2023-10-13 03:29:32,-33.91899821,151.22773941,4.84,34.189,22.183,0.704,105,47,49,,
T,2023-10-13 03:29:33,-33.91899861,151.22775375,4.29,34.583,22.183,0.695,107,48,50,,
T,2023-10-13 03:29:34,-33.91899923,151.22776383,4.11,35.028,22.183,0.722,108,48,50,,
T,2023-10-13 03:29:35,-33.91899950,151.22777422,4.11,35.107,22.183,0.755,101,48,50,,
T,2023-10-13 03:29:36,-33.91899886,151.22777951,4.62,34.891,22.183,0.701,111,48,50,,
T,2023-10-13 03:29:37,-33.91899655,151.22778777,4.84,35.210,22.183,0.859,107,48,50,,
T,2023-10-13 03:29:38,-33.91900063,151.22780054,4.70,35.452,22.183,0.790,108,48,50,,
T,2023-10-13 03:29:39,-33.91900499,151.22781365,4.70,35.618,22.182,0.730,106,47,49,,
T,2023-10-13 03:29:40,-33.91900377,151.22782022,4.70,35.542,22.182,0.913,112,47,49,,
T,2023-10-13 03:29:41,-33.91899947,151.22782540,4.70,35.741,22.182,0.877,100,47,49,,
T,2023-10-13 03:29:42,-33.91899626,151.22783448,4.70,35.840,22.182,0.687,96,47,49,,
T,2023-10-13 03:29:43,-33.91899754,151.22784221,4.70,36.040,22.182,0.710,92,47,49,,
T,2023-10-13 03:29:44,-33.91900104,151.22784921,4.70,36.399,22.182,0.855,108,48,49,,
T,2023-10-13 03:29:45,-33.91900527,151.22786170,4.70,36.797,22.182,0.903,111,48,49,,
T,2023-10-13 03:29:46,-33.91901023,151.22787587,4.70,37.354,22.182,0.797,102,48,49,,
T,2023-10-13 03:29:47,-33.91901174,151.22788631,4.70,37.493,22.182,0.778,105,48,49,,
T,2023-10-13 03:29:48,-33.91901183,151.22789534,4.70,37.659,22.182,0.997,94,48,49,,
T,2023-10-13 03:29:49,-33.91901293,151.22790441,4.70,37.839,22.182,0.990,97,48,49,,
T,2023-10-13 03:29:50,-33.91901503,151.22791621,4.70,37.883,22.182,0.822,101,48,49,,
T,2023-10-13 03:29:51,-33.91901645,151.22793014,4.70,38.009,22.182,0.697,111,48,49,,
T,2023-10-13 03:29:52,-33.91901637,151.22793950,4.70,38.092,22.182,0.830,106,48,49,,
T,2023-10-13 03:29:53,-33.91901391,151.22794959,4.70,38.271,22.182,0.843,103,48,49,,
T,2023-10-13 03:29:54,-33.91901468,151.22795877,4.70,37.977,22.182,0.910,105,48,49,,
T,2023-10-13 03:29:55,-33.91901585,151.22796816,4.70,37.701,22.182,0.637,106,48,49,,
T,2023-10-13 03:29:56,-33.91901627,151.22797612,4.70,37.592,22.182,0.604,110,48,49,,
T,2023-10-13 03:29:57,-33.91901937,151.22798483,4.70,37.502,22.182,0.898,120,48,49,,
T,2023-10-13 03:29:58,-33.91902352,151.22799285,4.70,37.450,22.182,0.857,136,48,49,,
T,2023-10-13 03:29:59,-33.91902710,151.22799989,4.70,37.552,22.182,0.605,128,48,49,,
T,2023-10-13 03:30:00,-33.91902822,151.22801166,4.70,37.550,22.182,0.807,103,48,49,,
T,2023-10-13 03:30:01,-33.91902901,151.22802451,4.70,37.643,22.182,0.951,91,49,50,,
T,2023-10-13 03:30:02,-33.91902974,151.22803662,4.70,38.008,22.182,0.869,93,49,50,,
T,2023-10-13 03:30:03,-33.91903194,151.22804335,4.70,38.667,22.182,0.664,94,49,50,,
T,2023-10-13 03:30:04,-33.91903281,151.22804933,4.70,38.905,22.182,0.724,84,49,50,,
T,2023-10-13 03:30:05,-33.91903408,151.22805920,4.70,39.204,22.182,0.922,87,49,50,,
T,2023-10-13 03:30:06,-33.91903663,151.22806923,4.70,39.332,22.182,0.844,88,49,50,,
T,2023-10-13 03:30:07,-33.91903786,151.22807980,4.87,39.589,22.182,0.759,86,48,49,,
T,2023-10-13 03:30:08,-33.91903982,151.22809401,4.82,39.741,22.182,0.982,89,48,49,,
T,2023-10-13 03:30:09,-33.91904550,151.22810840,4.20,39.978,22.182,1.123,90,48,49,,
T,2023-10-13 03:30:10,-33.91904815,151.22812309,4.32,39.993,22.182,1.001,88,46,49,,
T,2023-10-13 03:30:11,-33.91905202,151.22813878,4.12,39.994,22.182,0.918,86,48,49,,
T,2023-10-13 03:30:12,-33.91904288,151.22814692,3.95,40.068,22.182,0.920,34,48,49,,
T,2023-10-13 03:30:13,-33.91904186,151.22814866,4.60,39.952,22.182,0.827,338,47,49,,
T,2023-10-13 03:30:14,-33.91904156,151.22814682,4.70,39.867,22.182,0.900,341,47,49,,
T,2023-10-13 03:30:15,-33.91904166,151.22814530,4.70,39.954,22.182,0.768,332,48,49,,
T,2023-10-13 03:30:16,-33.91903978,151.22814894,4.70,39.993,22.182,0.797,35,48,49,,
T,2023-10-13 03:30:17,-33.91903226,151.22815822,4.70,39.824,22.182,1.001,30,48,49,,
T,2023-10-13 03:30:18,-33.91902496,151.22816858,4.70,39.725,22.182,0.909,31,48,49,,
T,2023-10-13 03:30:19,-33.91901972,151.22817651,4.90,39.822,22.182,0.644,35,48,49,,
T,2023-10-13 03:30:20,-33.91901199,151.22817776,4.70,39.771,22.182,0.603,13,48,49,,
T,2023-10-13 03:30:21,-33.91899785,151.22817475,4.70,39.663,22.182,0.966,342,48,49,,
T,2023-10-13 03:30:22,-33.91898361,151.22817090,4.70,39.513,22.182,1.114,297,48,49,,
T,2023-10-13 03:30:23,-33.91897543,151.22816921,4.70,39.343,22.182,0.890,333,48,49,,
T,2023-10-13 03:30:24,-33.91896290,151.22816718,4.70,39.137,22.182,0.993,350,48,49,,
T,2023-10-13 03:30:25,-33.91895515,151.22816398,4.70,38.886,22.182,0.692,350,48,49,,
T,2023-10-13 03:30:26,-33.91895474,151.22816230,4.90,38.812,22.182,0.212,334,48,49,,
T,2023-10-13 03:30:27,-33.91895182,151.22816250,4.90,38.803,22.182,0.095,335,47,49,,
T,2023-10-13 03:30:28,-33.91895182,151.22816250,4.90,38.803,22.182,0.164,322,47,49,,
T,2023-10-13 03:30:29,-33.91894649,151.22816245,4.70,38.744,22.182,0.598,9,49,50,,
T,2023-10-13 03:30:30,-33.91893866,151.22816192,4.70,38.815,22.182,0.855,3,49,50,,
T,2023-10-13 03:30:31,-33.91893008,151.22816130,4.70,38.671,22.182,0.928,21,49,50,,
T,2023-10-13 03:30:32,-33.91891952,151.22816260,4.70,38.673,22.182,1.151,18,49,50,,
T,2023-10-13 03:30:33,-33.91890922,151.22816423,4.70,38.675,22.182,1.104,5,49,50,,
T,2023-10-13 03:30:34,-33.91889629,151.22816427,4.70,38.559,22.182,1.138,3,49,50,,
T,2023-10-13 03:30:35,-33.91887865,151.22816394,4.70,38.451,22.182,1.155,8,48,49,,
T,2023-10-13 03:30:36,-33.91886682,151.22816300,4.70,38.539,22.182,0.829,7,48,49,,
T,2023-10-13 03:30:37,-33.91885798,151.22816217,4.70,38.545,22.183,0.916,7,48,49,,
T,2023-10-13 03:30:38,-33.91885088,151.22816463,4.70,38.408,22.183,1.040,12,48,49,,
T,2023-10-13 03:30:39,-33.91884227,151.22816665,4.70,38.311,22.183,1.141,12,48,49,,
T,2023-10-13 03:30:40,-33.91883203,151.22816796,4.70,38.426,22.183,1.120,12,49,50,,
T,2023-10-13 03:30:41,-33.91882326,151.22816742,4.70,38.384,22.183,0.867,13,49,50,,
T,2023-10-13 03:30:42,-33.91881501,151.22816749,4.70,38.231,22.183,0.900,12,49,50,,
T,2023-10-13 03:30:43,-33.91881096,151.22817081,4.70,38.275,22.183,1.089,13,49,50,,
T,2023-10-13 03:30:44,-33.91879997,151.22816904,4.70,38.398,22.183,1.182,358,49,50,,
T,2023-10-13 03:30:45,-33.91877874,151.22815949,4.70,38.530,22.183,1.026,356,49,50,,
T,2023-10-13 03:30:46,-33.91876764,151.22816233,4.70,38.608,22.183,0.768,5,48,49,,
T,2023-10-13 03:30:47,-33.91875550,151.22815970,4.70,38.678,22.183,1.101,41,48,49,,
T,2023-10-13 03:30:48,-33.91874605,151.22815695,4.70,38.703,22.183,1.095,23,48,49,,
T,2023-10-13 03:30:49,-33.91873603,151.22815775,4.70,38.752,22.183,0.827,14,48,49,,
T,2023-10-13 03:30:50,-33.91872368,151.22815835,4.70,38.884,22.183,0.907,3,48,49,,
T,2023-10-13 03:30:51,-33.91870951,151.22815874,4.70,38.946,22.183,1.364,360,48,49,,
T,2023-10-13 03:30:52,-33.91869742,151.22815509,4.70,38.954,22.183,1.275,346,48,49,,
T,2023-10-13 03:30:53,-33.91869307,151.22815589,4.70,38.969,22.183,0.908,350,48,49,,
T,2023-10-13 03:30:54,-33.91868531,151.22815635,4.70,38.968,22.183,1.031,355,48,49,,
T,2023-10-13 03:30:55,-33.91867747,151.22815687,4.70,38.871,22.183,0.925,360,48,49,,
T,2023-10-13 03:30:56,-33.91866677,151.22815826,4.70,38.818,22.183,0.886,3,48,49,,
T,2023-10-13 03:30:57,-33.91865499,151.22816177,4.70,38.980,22.183,0.958,7,48,49,,
T,2023-10-13 03:30:58,-33.91864767,151.22816760,4.70,38.969,22.183,0.969,10,48,49,,
T,2023-10-13 03:30:59,-33.91863813,151.22817006,4.70,38.963,22.183,1.203,13,48,49,,
T,2023-10-13 03:31:00,-33.91863278,151.22817592,4.70,38.866,22.183,1.286,16,48,49,,
T,2023-10-13 03:31:01,-33.91862659,151.22818119,4.70,38.792,22.183,1.296,16,48,49,,
T,2023-10-13 03:31:02,-33.91861529,151.22818097,4.70,38.782,22.184,1.226,15,48,49,,
T,2023-10-13 03:31:03,-33.91860863,151.22818818,4.70,38.815,22.184,1.301,13,48,49,,
T,2023-10-13 03:31:04,-33.91860048,151.22819314,4.70,38.718,22.184,1.121,3,48,49,,
T,2023-10-13 03:31:05,-33.91858947,151.22819527,4.70,38.650,22.184,1.007,4,48,49,,
T,2023-10-13 03:31:06,-33.91857903,151.22819597,4.70,38.648,22.184,1.162,357,48,49,,
T,2023-10-13 03:31:07,-33.91856904,151.22819273,4.70,38.637,22.184,1.250,357,48,49,,
T,2023-10-13 03:31:08,-33.91855849,151.22819880,4.70,38.596,22.184,1.177,1,48,49,,
T,2023-10-13 03:31:09,-33.91854834,151.22820290,4.70,38.520,22.184,1.254,16,48,49,,
T,2023-10-13 03:31:10,-33.91853885,151.22820692,4.70,38.451,22.184,1.290,10,48,49,,
T,2023-10-13 03:31:11,-33.91853282,151.22821153,4.70,38.511,22.184,1.138,19,48,49,,
T,2023-10-13 03:31:12,-33.91852342,151.22821446,4.70,38.606,22.184,1.118,17,48,49,,
T,2023-10-13 03:31:13,-33.91851144,151.22821815,4.70,38.747,22.184,1.190,9,48,49,,
T,2023-10-13 03:31:14,-33.91850257,151.22822437,4.70,38.877,22.184,0.978,9,48,49,,
T,2023-10-13 03:31:15,-33.91849294,151.22822931,4.70,38.983,22.184,1.070,12,48,49,,
T,2023-10-13 03:31:16,-33.91848366,151.22823306,4.70,39.014,22.184,1.223,2,48,49,,
T,2023-10-13 03:31:17,-33.91847563,151.22823478,4.70,39.002,22.184,1.116,3,48,49,,
T,2023-10-13 03:31:18,-33.91846873,151.22823673,4.70,38.857,22.184,1.114,16,48,49,,
T,2023-10-13 03:31:19,-33.91845940,151.22823888,4.70,38.708,22.184,1.002,13,48,49,,
T,2023-10-13 03:31:20,-33.91844997,151.22823976,4.70,38.647,22.184,0.969,7,48,49,,
T,2023-10-13 03:31:21,-33.91844225,151.22824116,4.70,38.138,22.184,1.203,2,48,49,,
T,2023-10-13 03:31:22,-33.91843428,151.22824113,4.70,37.911,22.184,1.198,10,48,49,,
T,2023-10-13 03:31:23,-33.91842650,151.22824078,4.70,37.712,22.184,1.133,8,48,49,,
T,2023-10-13 03:31:24,-33.91841845,151.22824140,4.70,37.518,22.184,1.158,8,48,49,,
T,2023-10-13 03:31:25,-33.91840817,151.22824398,4.70,37.382,22.184,1.243,21,48,49,,
T,2023-10-13 03:31:26,-33.91839764,151.22824380,4.70,37.118,22.184,0.978,7,48,49,,
T,2023-10-13 03:31:27,-33.91838757,151.22824392,4.70,37.038,22.184,0.981,355,48,49,,
T,2023-10-13 03:31:28,-33.91837818,151.22824288,4.70,36.960,22.184,1.088,352,48,49,,
